Date,CO2,CO2_1,CO2_2,CO2_3,CO2_4,target_1,target_2,target_3
1985-06-24,347.01,347.27,347.53,347.85,348.09,348.43,348.6,348.89
1985-07-01,347.27,347.53,347.85,348.09,348.43,348.6,348.89,349.55
1985-07-08,347.53,347.85,348.09,348.43,348.6,348.89,349.55,349.75
1985-07-15,347.85,348.09,348.43,348.6,348.89,349.55,349.75,350.14
1985-07-22,348.09,348.43,348.6,348.89,349.55,349.75,350.14,350.69
1985-07-29,348.43,348.6,348.89,349.55,349.75,350.14,350.69,350.99
1985-08-05,348.6,348.89,349.55,349.75,350.14,350.69,350.99,351.35
1985-08-12,348.89,349.55,349.75,350.14,350.69,350.99,351.35,351.87
1985-08-19,349.55,349.75,350.14,350.69,350.99,351.35,351.87,351.92
1985-08-26,349.75,350.14,350.69,350.99,351.35,351.87,351.92,352.38
1985-09-02,350.14,350.69,350.99,351.35,351.87,351.92,352.38,352.57
1985-09-09,350.69,350.99,351.35,351.87,351.92,352.38,352.57,352.83
1985-09-16,350.99,351.35,351.87,351.92,352.38,352.57,352.83,353.16
1985-09-23,351.35,351.87,351.92,352.38,352.57,352.83,353.16,353.23
1985-09-30,351.87,351.92,352.38,352.57,352.83,353.16,353.23,353.36
1985-10-07,351.92,352.38,352.57,352.83,353.16,353.23,353.36,353.375
1985-10-14,352.38,352.57,352.83,353.16,353.23,353.36,353.375,353.39
1985-10-21,352.57,352.83,353.16,353.23,353.36,353.375,353.39,353.34
1985-10-28,352.83,353.16,353.23,353.36,353.375,353.39,353.34,353.28
1985-11-04,353.16,353.23,353.36,353.375,353.39,353.34,353.28,353.1
1985-11-11,353.23,353.36,353.375,353.39,353.34,353.28,353.1,352.995
1985-11-18,353.36,353.375,353.39,353.34,353.28,353.1,352.995,352.89
1985-11-25,353.375,353.39,353.34,353.28,353.1,352.995,352.89,352.77
1985-12-02,353.39,353.34,353.28,353.1,352.995,352.89,352.77,352.53
1985-12-09,353.34,353.28,353.1,352.995,352.89,352.77,352.53,352.2833333333333
1985-12-16,353.28,353.1,352.995,352.89,352.77,352.53,352.2833333333333,352.0366666666667
1985-12-23,353.1,352.995,352.89,352.77,352.53,352.2833333333333,352.0366666666667,351.79
1985-12-30,352.995,352.89,352.77,352.53,352.2833333333333,352.0366666666667,351.79,351.33
1986-01-06,352.89,352.77,352.53,352.2833333333333,352.0366666666667,351.79,351.33,351.04
1986-01-13,352.77,352.53,352.2833333333333,352.0366666666667,351.79,351.33,351.04,350.75
1986-01-20,352.53,352.2833333333333,352.0366666666667,351.79,351.33,351.04,350.75,350.36
1986-01-27,352.2833333333333,352.0366666666667,351.79,351.33,351.04,350.75,350.36,350.22
1986-02-03,352.0366666666667,351.79,351.33,351.04,350.75,350.36,350.22,349.79
1986-02-10,351.79,351.33,351.04,350.75,350.36,350.22,349.79,349.51
1986-02-17,351.33,351.04,350.75,350.36,350.22,349.79,349.51,349.22
1986-02-24,351.04,350.75,350.36,350.22,349.79,349.51,349.22,349.01
1986-03-03,350.75,350.36,350.22,349.79,349.51,349.22,349.01,348.68
1986-03-10,350.36,350.22,349.79,349.51,349.22,349.01,348.68,348.34
1986-03-17,350.22,349.79,349.51,349.22,349.01,348.68,348.34,348.35
1986-03-24,349.79,349.51,349.22,349.01,348.68,348.34,348.35,348.12
1986-03-31,349.51,349.22,349.01,348.68,348.34,348.35,348.12,348.06
1986-04-07,349.22,349.01,348.68,348.34,348.35,348.12,348.06,348.13
1986-04-14,349.01,348.68,348.34,348.35,348.12,348.06,348.13,348.2
1986-04-21,348.68,348.34,348.35,348.12,348.06,348.13,348.2,348.13
1986-04-28,348.34,348.35,348.12,348.06,348.13,348.2,348.13,348.325
1986-05-05,348.35,348.12,348.06,348.13,348.2,348.13,348.325,348.52
1986-05-12,348.12,348.06,348.13,348.2,348.13,348.325,348.52,348.55
1986-05-19,348.06,348.13,348.2,348.13,348.325,348.52,348.55,349.0
1986-05-26,348.13,348.2,348.13,348.325,348.52,348.55,349.0,349.04
1986-06-02,348.2,348.13,348.325,348.52,348.55,349.0,349.04,349.09
1986-06-09,348.13,348.325,348.52,348.55,349.0,349.04,349.09,349.65
1986-06-16,348.325,348.52,348.55,349.0,349.04,349.09,349.65,349.95
1986-06-23,348.52,348.55,349.0,349.04,349.09,349.65,349.95,350.39
1986-06-30,348.55,349.0,349.04,349.09,349.65,349.95,350.39,350.7
1986-07-07,349.0,349.04,349.09,349.65,349.95,350.39,350.7,351.0
1986-07-14,349.04,349.09,349.65,349.95,350.39,350.7,351.0,351.28
1986-07-21,349.09,349.65,349.95,350.39,350.7,351.0,351.28,351.76
1986-07-28,349.65,349.95,350.39,350.7,351.0,351.28,351.76,352.08
1986-08-04,349.95,350.39,350.7,351.0,351.28,351.76,352.08,352.48
1986-08-11,350.39,350.7,351.0,351.28,351.76,352.08,352.48,352.95
1986-08-18,350.7,351.0,351.28,351.76,352.08,352.48,352.95,353.39
1986-08-25,351.0,351.28,351.76,352.08,352.48,352.95,353.39,353.57
1986-09-01,351.28,351.76,352.08,352.48,352.95,353.39,353.57,353.69
1986-09-08,351.76,352.08,352.48,352.95,353.39,353.57,353.69,354.04499999999996
1986-09-15,352.08,352.48,352.95,353.39,353.57,353.69,354.04499999999996,354.4
1986-09-22,352.48,352.95,353.39,353.57,353.69,354.04499999999996,354.4,354.39
1986-09-29,352.95,353.39,353.57,353.69,354.04499999999996,354.4,354.39,354.57
1986-10-06,353.39,353.57,353.69,354.04499999999996,354.4,354.39,354.57,354.68
1986-10-13,353.57,353.69,354.04499999999996,354.4,354.39,354.57,354.68,354.65
1986-10-20,353.69,354.04499999999996,354.4,354.39,354.57,354.68,354.65,354.79
1986-10-27,354.04499999999996,354.4,354.39,354.57,354.68,354.65,354.79,354.68
1986-11-03,354.4,354.39,354.57,354.68,354.65,354.79,354.68,354.65
1986-11-10,354.39,354.57,354.68,354.65,354.79,354.68,354.65,354.4
1986-11-17,354.57,354.68,354.65,354.79,354.68,354.65,354.4,354.29
1986-11-24,354.68,354.65,354.79,354.68,354.65,354.4,354.29,354.21
1986-12-01,354.65,354.79,354.68,354.65,354.4,354.29,354.21,353.87
1986-12-08,354.79,354.68,354.65,354.4,354.29,354.21,353.87,353.82
1986-12-15,354.68,354.65,354.4,354.29,354.21,353.87,353.82,353.33
1986-12-22,354.65,354.4,354.29,354.21,353.87,353.82,353.33,353.09
1986-12-29,354.4,354.29,354.21,353.87,353.82,353.33,353.09,352.84
1987-01-05,354.29,354.21,353.87,353.82,353.33,353.09,352.84,352.27
1987-01-12,354.21,353.87,353.82,353.33,353.09,352.84,352.27,351.92999999999995
1987-01-19,353.87,353.82,353.33,353.09,352.84,352.27,351.92999999999995,351.59
1987-01-26,353.82,353.33,353.09,352.84,352.27,351.92999999999995,351.59,351.54
1987-02-02,353.33,353.09,352.84,352.27,351.92999999999995,351.59,351.54,351.04
1987-02-09,353.09,352.84,352.27,351.92999999999995,351.59,351.54,351.04,351.04
1987-02-16,352.84,352.27,351.92999999999995,351.59,351.54,351.04,351.04,350.44
1987-02-23,352.27,351.92999999999995,351.59,351.54,351.04,351.04,350.44,350.26
1987-03-02,351.92999999999995,351.59,351.54,351.04,351.04,350.44,350.26,350.16
1987-03-09,351.59,351.54,351.04,351.04,350.44,350.26,350.16,350.0
1987-03-16,351.54,351.04,351.04,350.44,350.26,350.16,350.0,349.84
1987-03-23,351.04,351.04,350.44,350.26,350.16,350.0,349.84,349.63
1987-03-30,351.04,350.44,350.26,350.16,350.0,349.84,349.63,349.52
1987-04-06,350.44,350.26,350.16,350.0,349.84,349.63,349.52,349.485
1987-04-13,350.26,350.16,350.0,349.84,349.63,349.52,349.485,349.45
1987-04-20,350.16,350.0,349.84,349.63,349.52,349.485,349.45,349.36
1987-04-27,350.0,349.84,349.63,349.52,349.485,349.45,349.36,349.42
1987-05-04,349.84,349.63,349.52,349.485,349.45,349.36,349.42,349.62
1987-05-11,349.63,349.52,349.485,349.45,349.36,349.42,349.62,349.77
1987-05-18,349.52,349.485,349.45,349.36,349.42,349.62,349.77,349.95
1987-05-25,349.485,349.45,349.36,349.42,349.62,349.77,349.95,350.31
1987-06-01,349.45,349.36,349.42,349.62,349.77,349.95,350.31,350.57
1987-06-08,349.36,349.42,349.62,349.77,349.95,350.31,350.57,350.83
1987-06-15,349.42,349.62,349.77,349.95,350.31,350.57,350.83,351.3
1987-06-22,349.62,349.77,349.95,350.31,350.57,350.83,351.3,351.57500000000005
1987-06-29,349.77,349.95,350.31,350.57,350.83,351.3,351.57500000000005,351.85
1987-07-06,349.95,350.31,350.57,350.83,351.3,351.57500000000005,351.85,352.17
1987-07-13,350.31,350.57,350.83,351.3,351.57500000000005,351.85,352.17,352.44
1987-07-20,350.57,350.83,351.3,351.57500000000005,351.85,352.17,352.44,353.01
1987-07-27,350.83,351.3,351.57500000000005,351.85,352.17,352.44,353.01,353.39
1987-08-03,351.3,351.57500000000005,351.85,352.17,352.44,353.01,353.39,353.92
1987-08-10,351.57500000000005,351.85,352.17,352.44,353.01,353.39,353.92,354.19
1987-08-17,351.85,352.17,352.44,353.01,353.39,353.92,354.19,354.36
1987-08-24,352.17,352.44,353.01,353.39,353.92,354.19,354.36,354.97
1987-08-31,352.44,353.01,353.39,353.92,354.19,354.36,354.97,355.175
1987-09-07,353.01,353.39,353.92,354.19,354.36,354.97,355.175,355.38
1987-09-14,353.39,353.92,354.19,354.36,354.97,355.175,355.38,355.52
1987-09-21,353.92,354.19,354.36,354.97,355.175,355.38,355.52,355.63
1987-09-28,354.19,354.36,354.97,355.175,355.38,355.52,355.63,355.83
1987-10-05,354.36,354.97,355.175,355.38,355.52,355.63,355.83,356.07
1987-10-12,354.97,355.175,355.38,355.52,355.63,355.83,356.07,356.21
1987-10-19,355.175,355.38,355.52,355.63,355.83,356.07,356.21,356.19
1987-10-26,355.38,355.52,355.63,355.83,356.07,356.21,356.19,355.95
1987-11-02,355.52,355.63,355.83,356.07,356.21,356.19,355.95,355.82
1987-11-09,355.63,355.83,356.07,356.21,356.19,355.95,355.82,355.83
1987-11-16,355.83,356.07,356.21,356.19,355.95,355.82,355.83,355.48
1987-11-23,356.07,356.21,356.19,355.95,355.82,355.83,355.48,355.5
1987-11-30,356.21,356.19,355.95,355.82,355.83,355.48,355.5,355.23
1987-12-07,356.19,355.95,355.82,355.83,355.48,355.5,355.23,354.95
1987-12-14,355.95,355.82,355.83,355.48,355.5,355.23,354.95,354.56
1987-12-21,355.82,355.83,355.48,355.5,355.23,354.95,354.56,354.47
1987-12-28,355.83,355.48,355.5,355.23,354.95,354.56,354.47,354.05
1988-01-04,355.48,355.5,355.23,354.95,354.56,354.47,354.05,353.66
1988-01-11,355.5,355.23,354.95,354.56,354.47,354.05,353.66,353.15
1988-01-18,355.23,354.95,354.56,354.47,354.05,353.66,353.15,353.1
1988-01-25,354.95,354.56,354.47,354.05,353.66,353.15,353.1,352.95
1988-02-01,354.56,354.47,354.05,353.66,353.15,353.1,352.95,352.61
1988-02-08,354.47,354.05,353.66,353.15,353.1,352.95,352.61,352.09
1988-02-15,354.05,353.66,353.15,353.1,352.95,352.61,352.09,351.79
1988-02-22,353.66,353.15,353.1,352.95,352.61,352.09,351.79,351.63
1988-02-29,353.15,353.1,352.95,352.61,352.09,351.79,351.63,351.24
1988-03-07,353.1,352.95,352.61,352.09,351.79,351.63,351.24,351.17
1988-03-14,352.95,352.61,352.09,351.79,351.63,351.24,351.17,351.04
1988-03-21,352.61,352.09,351.79,351.63,351.24,351.17,351.04,350.95
1988-03-28,352.09,351.79,351.63,351.24,351.17,351.04,350.95,350.72
1988-04-04,351.79,351.63,351.24,351.17,351.04,350.95,350.72,350.66
1988-04-11,351.63,351.24,351.17,351.04,350.95,350.72,350.66,350.58
1988-04-18,351.24,351.17,351.04,350.95,350.72,350.66,350.58,350.62
1988-04-25,351.17,351.04,350.95,350.72,350.66,350.58,350.62,350.76
1988-05-02,351.04,350.95,350.72,350.66,350.58,350.62,350.76,350.93
1988-05-09,350.95,350.72,350.66,350.58,350.62,350.76,350.93,351.15
1988-05-16,350.72,350.66,350.58,350.62,350.76,350.93,351.15,351.18
1988-05-23,350.66,350.58,350.62,350.76,350.93,351.15,351.18,351.64
1988-05-30,350.58,350.62,350.76,350.93,351.15,351.18,351.64,351.85
1988-06-06,350.62,350.76,350.93,351.15,351.18,351.64,351.85,352.06
1988-06-13,350.76,350.93,351.15,351.18,351.64,351.85,352.06,352.31
1988-06-20,350.93,351.15,351.18,351.64,351.85,352.06,352.31,352.49
1988-06-27,351.15,351.18,351.64,351.85,352.06,352.31,352.49,353.19
1988-07-04,351.18,351.64,351.85,352.06,352.31,352.49,353.19,353.55
1988-07-11,351.64,351.85,352.06,352.31,352.49,353.19,353.55,353.83
1988-07-18,351.85,352.06,352.31,352.49,353.19,353.55,353.83,354.25
1988-07-25,352.06,352.31,352.49,353.19,353.55,353.83,354.25,354.68
1988-08-01,352.31,352.49,353.19,353.55,353.83,354.25,354.68,354.85
1988-08-08,352.49,353.19,353.55,353.83,354.25,354.68,354.85,355.31
1988-08-15,353.19,353.55,353.83,354.25,354.68,354.85,355.31,355.605
1988-08-22,353.55,353.83,354.25,354.68,354.85,355.31,355.605,355.9
1988-08-29,353.83,354.25,354.68,354.85,355.31,355.605,355.9,356.35
1988-09-05,354.25,354.68,354.85,355.31,355.605,355.9,356.35,356.44
1988-09-12,354.68,354.85,355.31,355.605,355.9,356.35,356.44,356.85
1988-09-19,354.85,355.31,355.605,355.9,356.35,356.44,356.85,356.99
1988-09-26,355.31,355.605,355.9,356.35,356.44,356.85,356.99,357.0733333333333
1988-10-03,355.605,355.9,356.35,356.44,356.85,356.99,357.0733333333333,357.1566666666667
1988-10-10,355.9,356.35,356.44,356.85,356.99,357.0733333333333,357.1566666666667,357.24
1988-10-17,356.35,356.44,356.85,356.99,357.0733333333333,357.1566666666667,357.24,357.25
1988-10-24,356.44,356.85,356.99,357.0733333333333,357.1566666666667,357.24,357.25,357.33
1988-10-31,356.85,356.99,357.0733333333333,357.1566666666667,357.24,357.25,357.33,357.36
1988-11-07,356.99,357.0733333333333,357.1566666666667,357.24,357.25,357.33,357.36,357.04
1988-11-14,357.0733333333333,357.1566666666667,357.24,357.25,357.33,357.36,357.04,357.0
1988-11-21,357.1566666666667,357.24,357.25,357.33,357.36,357.04,357.0,356.85
1988-11-28,357.24,357.25,357.33,357.36,357.04,357.0,356.85,356.66
1988-12-05,357.25,357.33,357.36,357.04,357.0,356.85,356.66,356.345
1988-12-12,357.33,357.36,357.04,357.0,356.85,356.66,356.345,356.03
1988-12-19,357.36,357.04,357.0,356.85,356.66,356.345,356.03,355.69
1988-12-26,357.04,357.0,356.85,356.66,356.345,356.03,355.69,355.47
1989-01-02,357.0,356.85,356.66,356.345,356.03,355.69,355.47,355.03
1989-01-09,356.85,356.66,356.345,356.03,355.69,355.47,355.03,354.51
1989-01-16,356.66,356.345,356.03,355.69,355.47,355.03,354.51,354.51
1989-01-23,356.345,356.03,355.69,355.47,355.03,354.51,354.51,354.22
1989-01-30,356.03,355.69,355.47,355.03,354.51,354.51,354.22,353.57
1989-02-06,355.69,355.47,355.03,354.51,354.51,354.22,353.57,353.39
1989-02-13,355.47,355.03,354.51,354.51,354.22,353.57,353.39,353.26
1989-02-20,355.03,354.51,354.51,354.22,353.57,353.39,353.26,353.13
1989-02-27,354.51,354.51,354.22,353.57,353.39,353.26,353.13,352.69
1989-03-06,354.51,354.22,353.57,353.39,353.26,353.13,352.69,352.4
1989-03-13,354.22,353.57,353.39,353.26,353.13,352.69,352.4,352.27
1989-03-20,353.57,353.39,353.26,353.13,352.69,352.4,352.27,352.29
1989-03-27,353.39,353.26,353.13,352.69,352.4,352.27,352.29,351.98
1989-04-03,353.26,353.13,352.69,352.4,352.27,352.29,351.98,351.91
1989-04-10,353.13,352.69,352.4,352.27,352.29,351.98,351.91,351.92
1989-04-17,352.69,352.4,352.27,352.29,351.98,351.91,351.92,351.9
1989-04-24,352.4,352.27,352.29,351.98,351.91,351.92,351.9,352.07
1989-05-01,352.27,352.29,351.98,351.91,351.92,351.9,352.07,352.34
1989-05-08,352.29,351.98,351.91,351.92,351.9,352.07,352.34,352.36
1989-05-15,351.98,351.91,351.92,351.9,352.07,352.34,352.36,352.49
1989-05-22,351.91,351.92,351.9,352.07,352.34,352.36,352.49,352.72
1989-05-29,351.92,351.9,352.07,352.34,352.36,352.49,352.72,352.86
1989-06-05,351.9,352.07,352.34,352.36,352.49,352.72,352.86,353.24
1989-06-12,352.07,352.34,352.36,352.49,352.72,352.86,353.24,353.62
1989-06-19,352.34,352.36,352.49,352.72,352.86,353.24,353.62,353.95
1989-06-26,352.36,352.49,352.72,352.86,353.24,353.62,353.95,354.65
1989-07-03,352.49,352.72,352.86,353.24,353.62,353.95,354.65,354.74
1989-07-10,352.72,352.86,353.24,353.62,353.95,354.65,354.74,355.02
1989-07-17,352.86,353.24,353.62,353.95,354.65,354.74,355.02,355.44
1989-07-24,353.24,353.62,353.95,354.65,354.74,355.02,355.44,355.98
1989-07-31,353.62,353.95,354.65,354.74,355.02,355.44,355.98,356.25
1989-08-07,353.95,354.65,354.74,355.02,355.44,355.98,356.25,356.46
1989-08-14,354.65,354.74,355.02,355.44,355.98,356.25,356.46,357.04
1989-08-21,354.74,355.02,355.44,355.98,356.25,356.46,357.04,357.2
1989-08-28,355.02,355.44,355.98,356.25,356.46,357.04,357.2,357.75
1989-09-04,355.44,355.98,356.25,356.46,357.04,357.2,357.75,357.94
1989-09-11,355.98,356.25,356.46,357.04,357.2,357.75,357.94,358.02
1989-09-18,356.25,356.46,357.04,357.2,357.75,357.94,358.02,358.21999999999997
1989-09-25,356.46,357.04,357.2,357.75,357.94,358.02,358.21999999999997,358.42
1989-10-02,357.04,357.2,357.75,357.94,358.02,358.21999999999997,358.42,358.62
1989-10-09,357.2,357.75,357.94,358.02,358.21999999999997,358.42,358.62,358.65
1989-10-16,357.75,357.94,358.02,358.21999999999997,358.42,358.62,358.65,358.55
1989-10-23,357.94,358.02,358.21999999999997,358.42,358.62,358.65,358.55,358.55
1989-10-30,358.02,358.21999999999997,358.42,358.62,358.65,358.55,358.55,358.66
1989-11-06,358.21999999999997,358.42,358.62,358.65,358.55,358.55,358.66,358.47
1989-11-13,358.42,358.62,358.65,358.55,358.55,358.66,358.47,358.28
1989-11-20,358.62,358.65,358.55,358.55,358.66,358.47,358.28,358.05
1989-11-27,358.65,358.55,358.55,358.66,358.47,358.28,358.05,357.97
1989-12-04,358.55,358.55,358.66,358.47,358.28,358.05,357.97,357.9
1989-12-11,358.55,358.66,358.47,358.28,358.05,357.97,357.9,357.31
1989-12-18,358.66,358.47,358.28,358.05,357.97,357.9,357.31,357.13
1989-12-25,358.47,358.28,358.05,357.97,357.9,357.31,357.13,356.96
1990-01-01,358.28,358.05,357.97,357.9,357.31,357.13,356.96,356.48
1990-01-08,358.05,357.97,357.9,357.31,357.13,356.96,356.48,356.21
1990-01-15,357.97,357.9,357.31,357.13,356.96,356.48,356.21,355.72
1990-01-22,357.9,357.31,357.13,356.96,356.48,356.21,355.72,355.53
1990-01-29,357.31,357.13,356.96,356.48,356.21,355.72,355.53,355.14
1990-02-05,357.13,356.96,356.48,356.21,355.72,355.53,355.14,354.95
1990-02-12,356.96,356.48,356.21,355.72,355.53,355.14,354.95,354.67
1990-02-19,356.48,356.21,355.72,355.53,355.14,354.95,354.67,354.375
1990-02-26,356.21,355.72,355.53,355.14,354.95,354.67,354.375,354.08
1990-03-05,355.72,355.53,355.14,354.95,354.67,354.375,354.08,353.84
1990-03-12,355.53,355.14,354.95,354.67,354.375,354.08,353.84,353.64
1990-03-19,355.14,354.95,354.67,354.375,354.08,353.84,353.64,353.44
1990-03-26,354.95,354.67,354.375,354.08,353.84,353.64,353.44,353.4
1990-04-02,354.67,354.375,354.08,353.84,353.64,353.44,353.4,353.26
1990-04-09,354.375,354.08,353.84,353.64,353.44,353.4,353.26,353.28
1990-04-16,354.08,353.84,353.64,353.44,353.4,353.26,353.28,353.42
1990-04-23,353.84,353.64,353.44,353.4,353.26,353.28,353.42,353.25
1990-04-30,353.64,353.44,353.4,353.26,353.28,353.42,353.25,353.56
1990-05-07,353.44,353.4,353.26,353.28,353.42,353.25,353.56,353.73
1990-05-14,353.4,353.26,353.28,353.42,353.25,353.56,353.73,353.77
1990-05-21,353.26,353.28,353.42,353.25,353.56,353.73,353.77,353.79
1990-05-28,353.28,353.42,353.25,353.56,353.73,353.77,353.79,354.2
1990-06-04,353.42,353.25,353.56,353.73,353.77,353.79,354.2,354.68
1990-06-11,353.25,353.56,353.73,353.77,353.79,354.2,354.68,354.87
1990-06-18,353.56,353.73,353.77,353.79,354.2,354.68,354.87,355.11
1990-06-25,353.73,353.77,353.79,354.2,354.68,354.87,355.11,355.52
1990-07-02,353.77,353.79,354.2,354.68,354.87,355.11,355.52,356.03
1990-07-09,353.79,354.2,354.68,354.87,355.11,355.52,356.03,356.38
1990-07-16,354.2,354.68,354.87,355.11,355.52,356.03,356.38,356.69
1990-07-23,354.68,354.87,355.11,355.52,356.03,356.38,356.69,357.06
1990-07-30,354.87,355.11,355.52,356.03,356.38,356.69,357.06,357.43
1990-08-06,355.11,355.52,356.03,356.38,356.69,357.06,357.43,357.75
1990-08-13,355.52,356.03,356.38,356.69,357.06,357.43,357.75,358.35
1990-08-20,356.03,356.38,356.69,357.06,357.43,357.75,358.35,358.48
1990-08-27,356.38,356.69,357.06,357.43,357.75,358.35,358.48,358.94
1990-09-03,356.69,357.06,357.43,357.75,358.35,358.48,358.94,359.24
1990-09-10,357.06,357.43,357.75,358.35,358.48,358.94,359.24,359.43
1990-09-17,357.43,357.75,358.35,358.48,358.94,359.24,359.43,359.49
1990-09-24,357.75,358.35,358.48,358.94,359.24,359.43,359.49,359.73
1990-10-01,358.35,358.48,358.94,359.24,359.43,359.49,359.73,359.81
1990-10-08,358.48,358.94,359.24,359.43,359.49,359.73,359.81,359.8
1990-10-15,358.94,359.24,359.43,359.49,359.73,359.81,359.8,359.96
1990-10-22,359.24,359.43,359.49,359.73,359.81,359.8,359.96,359.8
1990-10-29,359.43,359.49,359.73,359.81,359.8,359.96,359.8,359.765
1990-11-05,359.49,359.73,359.81,359.8,359.96,359.8,359.765,359.73
1990-11-12,359.73,359.81,359.8,359.96,359.8,359.765,359.73,359.67
1990-11-19,359.81,359.8,359.96,359.8,359.765,359.73,359.67,359.51
1990-11-26,359.8,359.96,359.8,359.765,359.73,359.67,359.51,359.25
1990-12-03,359.96,359.8,359.765,359.73,359.67,359.51,359.25,359.09
1990-12-10,359.8,359.765,359.73,359.67,359.51,359.25,359.09,358.83
1990-12-17,359.765,359.73,359.67,359.51,359.25,359.09,358.83,358.57
1990-12-24,359.73,359.67,359.51,359.25,359.09,358.83,358.57,358.04
1990-12-31,359.67,359.51,359.25,359.09,358.83,358.57,358.04,357.86
1991-01-07,359.51,359.25,359.09,358.83,358.57,358.04,357.86,357.71
1991-01-14,359.25,359.09,358.83,358.57,358.04,357.86,357.71,357.08
1991-01-21,359.09,358.83,358.57,358.04,357.86,357.71,357.08,356.825
1991-01-28,358.83,358.57,358.04,357.86,357.71,357.08,356.825,356.57
1991-02-04,358.57,358.04,357.86,357.71,357.08,356.825,356.57,356.22
1991-02-11,358.04,357.86,357.71,357.08,356.825,356.57,356.22,355.94
1991-02-18,357.86,357.71,357.08,356.825,356.57,356.22,355.94,355.685
1991-02-25,357.71,357.08,356.825,356.57,356.22,355.94,355.685,355.43
1991-03-04,357.08,356.825,356.57,356.22,355.94,355.685,355.43,355.25
1991-03-11,356.825,356.57,356.22,355.94,355.685,355.43,355.25,354.99
1991-03-18,356.57,356.22,355.94,355.685,355.43,355.25,354.99,354.77
1991-03-25,356.22,355.94,355.685,355.43,355.25,354.99,354.77,354.75
1991-04-01,355.94,355.685,355.43,355.25,354.99,354.77,354.75,354.79
1991-04-08,355.685,355.43,355.25,354.99,354.77,354.75,354.79,354.77333333333337
1991-04-15,355.43,355.25,354.99,354.77,354.75,354.79,354.77333333333337,354.75666666666666
1991-04-22,355.25,354.99,354.77,354.75,354.79,354.77333333333337,354.75666666666666,354.74
1991-04-29,354.99,354.77,354.75,354.79,354.77333333333337,354.75666666666666,354.74,354.72
1991-05-06,354.77,354.75,354.79,354.77333333333337,354.75666666666666,354.74,354.72,354.65
1991-05-13,354.75,354.79,354.77333333333337,354.75666666666666,354.74,354.72,354.65,355.13
1991-05-20,354.79,354.77333333333337,354.75666666666666,354.74,354.72,354.65,355.13,355.21
1991-05-27,354.77333333333337,354.75666666666666,354.74,354.72,354.65,355.13,355.21,355.52
1991-06-03,354.75666666666666,354.74,354.72,354.65,355.13,355.21,355.52,355.83
1991-06-10,354.74,354.72,354.65,355.13,355.21,355.52,355.83,356.13
1991-06-17,354.72,354.65,355.13,355.21,355.52,355.83,356.13,356.52
1991-06-24,354.65,355.13,355.21,355.52,355.83,356.13,356.52,356.76
1991-07-01,355.13,355.21,355.52,355.83,356.13,356.52,356.76,357.23
1991-07-08,355.21,355.52,355.83,356.13,356.52,356.76,357.23,357.53
1991-07-15,355.52,355.83,356.13,356.52,356.76,357.23,357.53,358.02
1991-07-22,355.83,356.13,356.52,356.76,357.23,357.53,358.02,358.39
1991-07-29,356.13,356.52,356.76,357.23,357.53,358.02,358.39,358.61
1991-08-05,356.52,356.76,357.23,357.53,358.02,358.39,358.61,359.18
1991-08-12,356.76,357.23,357.53,358.02,358.39,358.61,359.18,359.37
1991-08-19,357.23,357.53,358.02,358.39,358.61,359.18,359.37,359.84
1991-08-26,357.53,358.02,358.39,358.61,359.18,359.37,359.84,360.1
1991-09-02,358.02,358.39,358.61,359.18,359.37,359.84,360.1,360.53
1991-09-09,358.39,358.61,359.18,359.37,359.84,360.1,360.53,360.56
1991-09-16,358.61,359.18,359.37,359.84,360.1,360.53,360.56,360.76
1991-09-23,359.18,359.37,359.84,360.1,360.53,360.56,360.76,360.96
1991-09-30,359.37,359.84,360.1,360.53,360.56,360.76,360.96,361.07
1991-10-07,359.84,360.1,360.53,360.56,360.76,360.96,361.07,361.065
1991-10-14,360.1,360.53,360.56,360.76,360.96,361.07,361.065,361.06
1991-10-21,360.53,360.56,360.76,360.96,361.07,361.065,361.06,361.12
1991-10-28,360.56,360.76,360.96,361.07,361.065,361.06,361.12,361.08
1991-11-04,360.76,360.96,361.07,361.065,361.06,361.12,361.08,361.19
1991-11-11,360.96,361.07,361.065,361.06,361.12,361.08,361.19,361.15
1991-11-18,361.07,361.065,361.06,361.12,361.08,361.19,361.15,360.8
1991-11-25,361.065,361.06,361.12,361.08,361.19,361.15,360.8,360.59
1991-12-02,361.06,361.12,361.08,361.19,361.15,360.8,360.59,360.39
1991-12-09,361.12,361.08,361.19,361.15,360.8,360.59,360.39,360.24
1991-12-16,361.08,361.19,361.15,360.8,360.59,360.39,360.24,359.74
1991-12-23,361.19,361.15,360.8,360.59,360.39,360.24,359.74,359.55
1991-12-30,361.15,360.8,360.59,360.39,360.24,359.74,359.55,359.31
1992-01-06,360.8,360.59,360.39,360.24,359.74,359.55,359.31,358.93
1992-01-13,360.59,360.39,360.24,359.74,359.55,359.31,358.93,358.56
1992-01-20,360.39,360.24,359.74,359.55,359.31,358.93,358.56,358.08500000000004
1992-01-27,360.24,359.74,359.55,359.31,358.93,358.56,358.08500000000004,357.61
1992-02-03,359.74,359.55,359.31,358.93,358.56,358.08500000000004,357.61,357.63
1992-02-10,359.55,359.31,358.93,358.56,358.08500000000004,357.61,357.63,357.19
1992-02-17,359.31,358.93,358.56,358.08500000000004,357.61,357.63,357.19,356.79
1992-02-24,358.93,358.56,358.08500000000004,357.61,357.63,357.19,356.79,356.76
